GAME_DATE_EST,HOME_TEAM_NAME,VISITOR_TEAM_NAME,PTS_home,PTS_away,HOME_TEAM_WINS,MARKET_PROB_home,MARKET_PROB_away,prob_margin,correct,league,accepted,STATUS
2025-10-04,Scafati,Urania Milano,100,87,1,0.65942,0.34058,0.15942,1,italy_serie_a2,1,finished
2025-10-03,Mestre,Cento,78,70,1,0.525469,0.474531,0.025469,1,italy_serie_a2,1,finished
2025-09-30,Pesaro,Libertas Livorno,62,78,0,0.636139,0.363861,0.136139,0,italy_serie_a2,1,finished
2025-09-28,Avellino Basket,Urania Milano,74,75,0,0.691076,0.308924,0.191076,0,italy_serie_a2,1,finished
2025-09-28,Brindisi,JuVi Cremona,85,60,1,0.731501,0.268499,0.231501,1,italy_serie_a2,1,finished
2025-09-28,Forli,Ruvo Di Puglia,86,73,1,0.88758,0.11242,0.38758,1,italy_serie_a2,1,finished
2025-09-28,Fortitudo Bologna,Scafati,94,64,1,0.569554,0.430446,0.069554,1,italy_serie_a2,1,finished
2025-09-28,Pistoia,Blu Basket Bergamo,93,83,1,0.637037,0.362963,0.137037,1,italy_serie_a2,1,finished
2025-09-28,Rimini,Sebastiani Rieti,75,77,0,0.744376,0.255624,0.244376,0,italy_serie_a2,1,finished
2025-09-28,Cento,Basket Torino,66,82,0,0.564644,0.435356,0.064644,0,italy_serie_a2,1,finished
2025-09-27,Mestre,Roseto,101,91,1,0.409326,0.590674,0.090674,0,italy_serie_a2,1,finished
2025-09-26,Cividale,Verona,74,67,1,0.35122,0.64878,0.14878,0,italy_serie_a2,1,finished
2025-09-24,Sebastiani Rieti,Avellino Basket,60,72,0,0.532086,0.467914,0.032086,0,italy_serie_a2,1,finished
2025-09-21,Basket Torino,Cividale,83,74,1,0.55291,0.44709,0.05291,1,italy_serie_a2,1,finished
2025-09-21,Libertas Livorno,Cento,68,77,0,0.639506,0.360494,0.139506,0,italy_serie_a2,1,finished
2025-09-21,Roseto,Fortitudo Bologna,86,82,1,0.408269,0.591731,0.091731,0,italy_serie_a2,1,finished
2025-09-21,Ruvo Di Puglia,Brindisi,58,94,0,0.078645,0.921355,0.421355,1,italy_serie_a2,1,finished
2025-09-21,Scafati,Mestre,76,61,1,0.892857,0.107143,0.392857,1,italy_serie_a2,1,finished
2025-09-21,Verona,Pistoia,74,69,1,0.776952,0.223048,0.276952,1,italy_serie_a2,1,finished
2025-09-20,JuVi Cremona,Forli,78,70,1,0.454787,0.545213,0.045213,0,italy_serie_a2,1,finished
2025-09-20,Urania Milano,Rimini,73,82,0,0.389313,0.610687,0.110687,1,italy_serie_a2,1,finished
2025-04-27,Assigeco Piacenza,Sebastiani Rieti,73,88,0,0.330952,0.669048,0.169048,1,italy_serie_a2,1,finished
2025-04-27,Brindisi,Urania Milano,66,83,0,0.706013,0.293987,0.206013,0,italy_serie_a2,1,finished
2025-04-27,Cantu,Vigevano,75,79,0,0.862944,0.137056,0.362944,0,italy_serie_a2,1,finished
2025-04-27,JuVi Cremona,Avellino Basket,90,101,0,0.551724,0.448276,0.051724,0,italy_serie_a2,1,finished
2025-04-27,Libertas Livorno,Fortitudo Bologna,66,71,0,0.465241,0.534759,0.034759,1,italy_serie_a2,1,finished
2025-04-27,Orzinuovi,Cividale,65,75,0,0.450928,0.549072,0.049072,1,italy_serie_a2,1,finished
2025-04-27,Rimini,Nardo,84,86,0,0.862069,0.137931,0.362069,0,italy_serie_a2,1,finished
2025-04-27,Cento,Forli,86,67,1,0.465241,0.534759,0.034759,0,italy_serie_a2,1,finished
2025-04-27,Verona,Pesaro,81,85,0,0.598972,0.401028,0.098972,0,italy_serie_a2,1,finished
2025-04-23,Fortitudo Bologna,Rimini,75,84,0,0.545213,0.454787,0.045213,0,italy_serie_a2,1,finished
2025-04-19,Avellino Basket,Cantu,76,82,0,0.453333,0.546667,0.046667,1,italy_serie_a2,1,finished
2025-04-19,Basket Torino,Assigeco Piacenza,93,83,1,0.793651,0.206349,0.293651,1,italy_serie_a2,1,finished
2025-04-19,Cividale,Cento,83,75,1,0.748479,0.251521,0.248479,1,italy_serie_a2,1,finished
2025-04-19,Forli,Brindisi,78,70,1,0.664269,0.335731,0.164269,1,italy_serie_a2,1,finished
2025-04-19,Nardo,Orzinuovi,103,83,1,0.440633,0.559367,0.059367,0,italy_serie_a2,1,finished
2025-04-19,Pesaro,Udine,82,84,0,0.594315,0.405685,0.094315,0,italy_serie_a2,1,finished
2025-04-19,Sebastiani Rieti,JuVi Cremona,69,67,1,0.724731,0.275269,0.224731,1,italy_serie_a2,1,finished
2025-04-19,Urania Milano,Libertas Livorno,84,94,0,0.670616,0.329384,0.170616,0,italy_serie_a2,1,finished
2025-04-19,Vigevano,Verona,94,90,1,0.334129,0.665871,0.165871,0,italy_serie_a2,1,finished
2025-04-13,Avellino Basket,Basket Torino,92,79,1,0.581152,0.418848,0.081152,1,italy_serie_a2,1,finished
2025-04-13,Brindisi,Vigevano,83,68,1,0.796491,0.203509,0.296491,1,italy_serie_a2,1,finished
2025-04-13,Cantu,Pesaro,85,78,1,0.708889,0.291111,0.208889,1,italy_serie_a2,1,finished
2025-04-13,Forli,Fortitudo Bologna,67,58,1,0.574803,0.425197,0.074803,1,italy_serie_a2,1,finished
2025-04-13,Nardo,Cento,72,99,0,0.552,0.448,0.052,0,italy_serie_a2,1,finished
2025-04-13,Orzinuovi,Sebastiani Rieti,91,73,1,0.425197,0.574803,0.074803,0,italy_serie_a2,1,finished
2025-04-13,Udine,Rimini,95,86,1,0.716157,0.283843,0.216157,1,italy_serie_a2,1,finished
2025-04-12,Assigeco Piacenza,Verona,78,91,0,0.307339,0.692661,0.192661,1,italy_serie_a2,1,finished
2025-04-12,JuVi Cremona,Libertas Livorno,107,95,1,0.604113,0.395887,0.104113,1,italy_serie_a2,1,finished
2025-04-06,Basket Torino,Cantu,85,70,1,0.462567,0.537433,0.037433,0,italy_serie_a2,1,finished
2025-04-06,Fortitudo Bologna,Cividale,79,86,0,0.664269,0.335731,0.164269,0,italy_serie_a2,1,finished
2025-04-06,Libertas Livorno,Nardo,92,77,1,0.65122,0.34878,0.15122,1,italy_serie_a2,1,finished
2025-04-06,Rimini,Vigevano,87,71,1,0.810631,0.189369,0.310631,1,italy_serie_a2,1,finished
2025-04-06,Sebastiani Rieti,Forli,79,68,1,0.596899,0.403101,0.096899,1,italy_serie_a2,1,finished
2025-04-06,Cento,Udine,69,72,0,0.251012,0.748988,0.248988,1,italy_serie_a2,1,finished
2025-04-06,Verona,Avellino Basket,82,81,1,0.709534,0.290466,0.209534,1,italy_serie_a2,1,finished
2025-04-05,Assigeco Piacenza,Brindisi,91,82,1,0.352941,0.647059,0.147059,0,italy_serie_a2,1,finished
2025-04-05,Urania Milano,Orzinuovi,63,88,0,0.694064,0.305936,0.194064,0,italy_serie_a2,1,finished
2025-04-03,Rimini,JuVi Cremona,88,76,1,0.754,0.246,0.254,1,italy_serie_a2,1,finished
2025-04-02,Nardo,Cantu,73,87,0,0.289823,0.710177,0.210177,1,italy_serie_a2,1,finished
2025-04-02,Urania Milano,Udine,72,89,0,0.41039,0.58961,0.08961,1,italy_serie_a2,1,finished
2025-03-30,Avellino Basket,Rimini,70,88,0,0.540107,0.459893,0.040107,0,italy_serie_a2,1,finished
2025-03-30,Basket Torino,JuVi Cremona,88,84,1,0.716157,0.283843,0.216157,1,italy_serie_a2,1,finished
2025-03-30,Brindisi,Cividale,71,79,0,0.63591,0.36409,0.13591,0,italy_serie_a2,1,finished
2025-03-30,Cantu,Verona,81,76,1,0.662651,0.337349,0.162651,1,italy_serie_a2,1,finished
2025-03-30,Forli,Urania Milano,94,74,1,0.636816,0.363184,0.136816,1,italy_serie_a2,1,finished
2025-03-30,Nardo,Assigeco Piacenza,74,70,1,0.686047,0.313953,0.186047,1,italy_serie_a2,1,finished
2025-03-30,Orzinuovi,Cento,76,71,1,0.6875,0.3125,0.1875,1,italy_serie_a2,1,finished
2025-03-30,Pesaro,Libertas Livorno,85,69,1,0.75,0.25,0.25,1,italy_serie_a2,1,finished
2025-03-30,Udine,Fortitudo Bologna,81,72,1,0.688222,0.311778,0.188222,1,italy_serie_a2,1,finished
2025-03-30,Vigevano,Sebastiani Rieti,69,78,0,0.355556,0.644444,0.144444,1,italy_serie_a2,1,finished
2025-03-26,Sebastiani Rieti,Rimini,69,82,0,0.593264,0.406736,0.093264,0,italy_serie_a2,1,finished
2025-03-26,Forli,Avellino Basket,86,85,1,0.669834,0.330166,0.169834,1,italy_serie_a2,1,finished
2025-03-23,Brindisi,Cantu,84,79,1,0.524194,0.475806,0.024194,1,italy_serie_a2,1,finished
2025-03-23,Fortitudo Bologna,Nardo,87,77,1,0.826154,0.173846,0.326154,1,italy_serie_a2,1,finished
2025-03-23,JuVi Cremona,Udine,68,79,0,0.331742,0.668258,0.168258,1,italy_serie_a2,1,finished
2025-03-23,Libertas Livorno,Cento,73,76,0,0.660241,0.339759,0.160241,0,italy_serie_a2,1,finished
2025-03-23,Verona,Orzinuovi,88,73,1,0.736402,0.263598,0.236402,1,italy_serie_a2,1,finished
2025-03-22,Assigeco Piacenza,Forli,82,100,0,0.376263,0.623737,0.123737,1,italy_serie_a2,1,finished
2025-03-22,Cividale,Basket Torino,54,56,0,0.641975,0.358025,0.141975,0,italy_serie_a2,1,finished
2025-03-22,Urania Milano,Vigevano,63,70,0,0.808013,0.191987,0.308013,0,italy_serie_a2,1,finished
2025-03-21,Rimini,Pesaro,99,81,1,0.566138,0.433862,0.066138,1,italy_serie_a2,1,finished
2025-03-19,Cividale,Verona,74,83,0,0.572178,0.427822,0.072178,0,italy_serie_a2,1,finished
2025-03-19,Fortitudo Bologna,Urania Milano,75,66,1,0.664269,0.335731,0.164269,1,italy_serie_a2,1,finished
2025-03-19,Vigevano,Orzinuovi,71,75,0,0.489247,0.510753,0.010753,1,italy_serie_a2,1,finished
2025-03-15,Avellino Basket,Cento,78,79,0,0.716776,0.283224,0.216776,0,italy_serie_a2,1,finished
2025-03-15,Pesaro,Forli,84,71,1,0.635236,0.364764,0.135236,1,italy_serie_a2,1,finished
2025-03-15,Nardo,Vigevano,107,65,1,0.617722,0.382278,0.117722,1,italy_serie_a2,1,finished
2025-03-14,Brindisi,JuVi Cremona,89,86,1,0.701124,0.298876,0.201124,1,italy_serie_a2,1,finished
2025-03-14,Assigeco Piacenza,Orzinuovi,79,71,1,0.47861,0.52139,0.02139,0,italy_serie_a2,1,finished
2025-03-09,Avellino Basket,Fortitudo Bologna,79,73,1,0.495957,0.504043,0.004043,0,italy_serie_a2,1,finished
2025-03-09,Cantu,Rimini,84,74,1,0.699774,0.300226,0.199774,1,italy_serie_a2,1,finished
2025-03-09,Forli,JuVi Cremona,83,82,1,0.718341,0.281659,0.218341,1,italy_serie_a2,1,finished
2025-03-09,Nardo,Brindisi,65,76,0,0.490617,0.509383,0.009383,1,italy_serie_a2,1,finished
2025-03-09,Orzinuovi,Udine,83,79,1,0.316279,0.683721,0.183721,0,italy_serie_a2,1,finished
2025-03-09,Pesaro,Sebastiani Rieti,78,85,0,0.657767,0.342233,0.157767,0,italy_serie_a2,1,finished
2025-03-09,Cento,Urania Milano,65,71,0,0.475806,0.524194,0.024194,1,italy_serie_a2,1,finished
2025-03-09,Vigevano,Cividale,100,84,1,0.34058,0.65942,0.15942,0,italy_serie_a2,1,finished
2025-03-08,Assigeco Piacenza,Libertas Livorno,82,88,0,0.505376,0.494624,0.005376,0,italy_serie_a2,1,finished
2025-03-08,Verona,Basket Torino,73,78,0,0.679907,0.320093,0.179907,0,italy_serie_a2,1,finished
2025-03-02,Basket Torino,Pesaro,85,69,1,0.506739,0.493261,0.006739,1,italy_serie_a2,1,finished
2025-03-02,Brindisi,Cento,76,77,0,0.741736,0.258264,0.241736,0,italy_serie_a2,1,finished
2025-03-02,Cividale,Assigeco Piacenza,97,76,1,0.787387,0.212613,0.287387,1,italy_serie_a2,1,finished
2025-03-02,Fortitudo Bologna,Sebastiani Rieti,81,75,1,0.665072,0.334928,0.165072,1,italy_serie_a2,1,finished
2025-03-02,JuVi Cremona,Nardo,98,73,1,0.65534,0.34466,0.15534,1,italy_serie_a2,1,finished
2025-03-02,Libertas Livorno,Avellino Basket,83,66,1,0.532086,0.467914,0.032086,1,italy_serie_a2,1,finished
2025-03-02,Rimini,Orzinuovi,61,88,0,0.798611,0.201389,0.298611,0,italy_serie_a2,1,finished
2025-03-02,Udine,Cantu,89,85,1,0.675294,0.324706,0.175294,1,italy_serie_a2,1,finished
2025-03-02,Vigevano,Forli,76,78,0,0.358911,0.641089,0.141089,1,italy_serie_a2,1,finished
2025-03-01,Urania Milano,Verona,74,58,1,0.545213,0.454787,0.045213,1,italy_serie_a2,1,finished
2025-02-26,Assigeco Piacenza,Vigevano,75,80,0,0.65122,0.34878,0.15122,0,italy_serie_a2,1,finished
2025-02-26,Avellino Basket,Cividale,81,85,0,0.558201,0.441799,0.058201,0,italy_serie_a2,1,finished
2025-02-26,Cantu,Libertas Livorno,87,62,1,0.78442,0.21558,0.28442,1,italy_serie_a2,1,finished
2025-02-26,Forli,Nardo,69,82,0,0.824806,0.175194,0.324806,0,italy_serie_a2,1,finished
2025-02-26,JuVi Cremona,Urania Milano,71,79,0,0.487936,0.512064,0.012064,1,italy_serie_a2,1,finished
2025-02-26,Rimini,Basket Torino,80,85,0,0.701794,0.298206,0.201794,0,italy_serie_a2,1,finished
2025-02-26,Sebastiani Rieti,Udine,70,75,0,0.483871,0.516129,0.016129,1,italy_serie_a2,1,finished
2025-02-26,Cento,Fortitudo Bologna,72,78,0,0.317016,0.682984,0.182984,1,italy_serie_a2,1,finished
2025-02-26,Verona,Brindisi,82,63,1,0.609694,0.390306,0.109694,1,italy_serie_a2,1,finished
2025-02-23,Basket Torino,Libertas Livorno,84,70,1,0.64951,0.35049,0.14951,1,italy_serie_a2,1,finished
2025-02-23,Udine,Assigeco Piacenza,90,73,1,0.866417,0.133583,0.366417,1,italy_serie_a2,1,finished
2025-02-19,Basket Torino,Fortitudo Bologna,82,64,1,0.403101,0.596899,0.096899,0,italy_serie_a2,1,finished
2025-02-19,Libertas Livorno,Brindisi,69,77,0,0.434211,0.565789,0.065789,1,italy_serie_a2,1,finished
2025-02-19,Cento,Pesaro,76,97,0,0.358025,0.641975,0.141975,1,italy_serie_a2,1,finished
2025-02-19,Verona,Sebastiani Rieti,69,47,1,0.615776,0.384224,0.115776,1,italy_serie_a2,1,finished
2025-02-16,Brindisi,Basket Torino,78,74,1,0.743852,0.256148,0.243852,1,italy_serie_a2,1,finished
2025-02-16,Cantu,Assigeco Piacenza,87,68,1,0.80737,0.19263,0.30737,1,italy_serie_a2,1,finished
2025-02-16,Fortitudo Bologna,Pesaro,70,71,0,0.637717,0.362283,0.137717,0,italy_serie_a2,1,finished
2025-02-16,JuVi Cremona,Verona,64,75,0,0.417755,0.582245,0.082245,1,italy_serie_a2,1,finished
2025-02-16,Orzinuovi,Forli,57,61,0,0.375315,0.624685,0.124685,1,italy_serie_a2,1,finished
2025-02-16,Vigevano,Cento,73,78,0,0.546667,0.453333,0.046667,0,italy_serie_a2,1,finished
2025-02-15,Cividale,Rimini,73,80,0,0.581152,0.418848,0.081152,0,italy_serie_a2,1,finished
2025-02-15,Sebastiani Rieti,Nardo,87,74,1,0.847645,0.152355,0.347645,1,italy_serie_a2,1,finished
2025-02-15,Udine,Libertas Livorno,82,74,1,0.838897,0.161103,0.338897,1,italy_serie_a2,1,finished
2025-02-15,Urania Milano,Avellino Basket,76,85,0,0.621212,0.378788,0.121212,0,italy_serie_a2,1,finished
2025-02-12,Cantu,Cividale,78,77,1,0.647922,0.352078,0.147922,1,italy_serie_a2,1,finished
2025-02-09,Avellino Basket,Orzinuovi,89,78,1,0.748479,0.251521,0.248479,1,italy_serie_a2,1,finished
2025-02-09,Basket Torino,Vigevano,73,62,1,0.713656,0.286344,0.213656,1,italy_serie_a2,1,finished
2025-02-09,Brindisi,Fortitudo Bologna,73,69,1,0.567282,0.432718,0.067282,1,italy_serie_a2,1,finished
2025-02-09,Forli,Udine,82,76,1,0.405685,0.594315,0.094315,0,italy_serie_a2,1,finished
2025-02-09,Libertas Livorno,Sebastiani Rieti,80,91,0,0.448276,0.551724,0.051724,1,italy_serie_a2,1,finished
2025-02-09,Nardo,Urania Milano,79,81,0,0.346341,0.653659,0.153659,1,italy_serie_a2,1,finished
2025-02-09,Cento,Cantu,77,72,1,0.295964,0.704036,0.204036,0,italy_serie_a2,1,finished
2025-02-08,Assigeco Piacenza,JuVi Cremona,86,81,1,0.572178,0.427822,0.072178,1,italy_serie_a2,1,finished
2025-02-08,Pesaro,Cividale,91,77,1,0.637717,0.362283,0.137717,1,italy_serie_a2,1,finished
2025-02-02,Cantu,Forli,77,81,0,0.709534,0.290466,0.209534,0,italy_serie_a2,1,finished
2025-02-02,Fortitudo Bologna,Vigevano,83,66,1,0.881166,0.118834,0.381166,1,italy_serie_a2,1,finished
2025-02-02,JuVi Cremona,Cento,88,79,1,0.637717,0.362283,0.137717,1,italy_serie_a2,1,finished
2025-02-02,Orzinuovi,Brindisi,75,80,0,0.391304,0.608696,0.108696,1,italy_serie_a2,1,finished
2025-02-02,Pesaro,Assigeco Piacenza,118,86,1,0.803723,0.196277,0.303723,1,italy_serie_a2,1,finished
2025-02-02,Sebastiani Rieti,Basket Torino,84,69,1,0.704698,0.295302,0.204698,1,italy_serie_a2,1,finished
2025-02-02,Udine,Avellino Basket,100,91,1,0.8,0.2,0.3,1,italy_serie_a2,1,finished
2025-02-01,Cividale,Nardo,91,87,1,0.81891,0.18109,0.31891,1,italy_serie_a2,1,finished
2025-02-01,Urania Milano,Rimini,98,91,1,0.525469,0.474531,0.025469,1,italy_serie_a2,1,finished
2025-02-01,Verona,Libertas Livorno,76,70,1,0.786232,0.213768,0.286232,1,italy_serie_a2,1,finished
2025-01-29,Assigeco Piacenza,Urania Milano,98,86,1,0.407792,0.592208,0.092208,0,italy_serie_a2,1,finished
2025-01-29,Avellino Basket,Pesaro,82,80,1,0.512129,0.487871,0.012129,1,italy_serie_a2,1,finished
2025-01-29,Brindisi,Rimini,90,55,1,0.495957,0.504043,0.004043,0,italy_serie_a2,1,finished
2025-01-29,Cividale,JuVi Cremona,90,89,1,0.766859,0.233141,0.266859,1,italy_serie_a2,1,finished
2025-01-29,Forli,Basket Torino,80,61,1,0.663462,0.336538,0.163462,1,italy_serie_a2,1,finished
2025-01-29,Fortitudo Bologna,Cantu,74,57,1,0.592208,0.407792,0.092208,1,italy_serie_a2,1,finished
2025-01-29,Libertas Livorno,Orzinuovi,88,57,1,0.638614,0.361386,0.138614,1,italy_serie_a2,1,finished
2025-01-29,Nardo,Verona,81,78,1,0.285714,0.714286,0.214286,0,italy_serie_a2,1,finished
2025-01-29,Cento,Sebastiani Rieti,81,84,0,0.47185,0.52815,0.02815,1,italy_serie_a2,1,finished
2025-01-29,Vigevano,Udine,62,91,0,0.24502,0.75498,0.25498,1,italy_serie_a2,1,finished
2025-01-26,Basket Torino,Cento,71,88,0,0.753479,0.246521,0.253479,0,italy_serie_a2,1,finished
2025-01-26,Libertas Livorno,Forli,80,73,1,0.435696,0.564304,0.064304,0,italy_serie_a2,1,finished
2025-01-26,Orzinuovi,JuVi Cremona,88,89,0,0.632754,0.367246,0.132754,0,italy_serie_a2,1,finished
2025-01-26,Pesaro,Nardo,84,70,1,0.874852,0.125148,0.374852,1,italy_serie_a2,1,finished
2025-01-26,Rimini,Assigeco Piacenza,81,76,1,0.886731,0.113269,0.386731,1,italy_serie_a2,1,finished
2025-01-26,Verona,Fortitudo Bologna,67,77,0,0.652068,0.347932,0.152068,0,italy_serie_a2,1,finished
2025-01-26,Vigevano,Avellino Basket,79,69,1,0.466667,0.533333,0.033333,0,italy_serie_a2,1,finished
2025-01-25,Sebastiani Rieti,Cividale,90,71,1,0.565789,0.434211,0.065789,1,italy_serie_a2,1,finished
2025-01-25,Udine,Brindisi,79,90,0,0.759295,0.240705,0.259295,0,italy_serie_a2,1,finished
2025-01-24,Urania Milano,Cantu,63,57,1,0.461333,0.538667,0.038667,0,italy_serie_a2,1,finished
2025-01-19,Avellino Basket,Brindisi,77,73,1,0.595855,0.404145,0.095855,1,italy_serie_a2,1,finished
2025-01-19,Basket Torino,Orzinuovi,96,69,1,0.681499,0.318501,0.181499,1,italy_serie_a2,1,finished
2025-01-19,Cantu,Sebastiani Rieti,70,77,0,0.734737,0.265263,0.234737,0,italy_serie_a2,1,finished
2025-01-19,Forli,Rimini,78,73,1,0.497297,0.502703,0.002703,0,italy_serie_a2,1,finished
2025-01-19,Fortitudo Bologna,Assigeco Piacenza,72,62,1,0.824534,0.175466,0.324534,1,italy_serie_a2,1,finished
2025-01-19,JuVi Cremona,Vigevano,92,73,1,0.635,0.365,0.135,1,italy_serie_a2,1,finished
2025-01-19,Nardo,Udine,76,83,0,0.245509,0.754491,0.254491,1,italy_serie_a2,1,finished
2025-01-19,Pesaro,Urania Milano,97,70,1,0.577836,0.422164,0.077836,1,italy_serie_a2,1,finished
2025-01-19,Cento,Verona,83,76,1,0.297968,0.702032,0.202032,0,italy_serie_a2,1,finished
2025-01-18,Cividale,Libertas Livorno,88,74,1,0.740664,0.259336,0.240664,1,italy_serie_a2,1,finished
2025-01-16,Verona,Forli,93,77,1,0.640199,0.359801,0.140199,1,italy_serie_a2,1,finished
2025-01-15,Assigeco Piacenza,Cento,74,80,0,0.613811,0.386189,0.113811,0,italy_serie_a2,1,finished
2025-01-15,Brindisi,Sebastiani Rieti,72,67,1,0.544236,0.455764,0.044236,1,italy_serie_a2,1,finished
2025-01-15,JuVi Cremona,Cantu,72,81,0,0.259875,0.740125,0.240125,1,italy_serie_a2,1,finished
2025-01-15,Nardo,Avellino Basket,89,80,1,0.382653,0.617347,0.117347,0,italy_serie_a2,1,finished
2025-01-15,Orzinuovi,Fortitudo Bologna,71,83,0,0.343902,0.656098,0.156098,1,italy_serie_a2,1,finished
2025-01-15,Rimini,Libertas Livorno,82,77,1,0.782689,0.217311,0.282689,1,italy_serie_a2,1,finished
2025-01-15,Udine,Cividale,76,66,1,0.701357,0.298643,0.201357,1,italy_serie_a2,1,finished
2025-01-15,Urania Milano,Basket Torino,72,73,0,0.722343,0.277657,0.222343,0,italy_serie_a2,1,finished
2025-01-15,Vigevano,Pesaro,82,93,0,0.471698,0.528302,0.028302,1,italy_serie_a2,1,finished
2025-01-12,Basket Torino,Nardo,81,48,1,0.717105,0.282895,0.217105,1,italy_serie_a2,1,finished
2025-01-12,Cantu,Orzinuovi,85,67,1,0.798261,0.201739,0.298261,1,italy_serie_a2,1,finished
2025-01-12,Forli,Cividale,79,82,0,0.597403,0.402597,0.097403,0,italy_serie_a2,1,finished
2025-01-12,Libertas Livorno,Vigevano,62,64,0,0.656934,0.343066,0.156934,0,italy_serie_a2,1,finished
2025-01-12,Pesaro,Brindisi,86,79,1,0.656098,0.343902,0.156098,1,italy_serie_a2,1,finished
2025-01-12,Cento,Rimini,59,74,0,0.29932,0.70068,0.20068,1,italy_serie_a2,1,finished
2025-01-12,Udine,Verona,86,70,1,0.641089,0.358911,0.141089,1,italy_serie_a2,1,finished
2025-01-11,Avellino Basket,Assigeco Piacenza,83,72,1,0.767308,0.232692,0.267308,1,italy_serie_a2,1,finished
2025-01-11,Fortitudo Bologna,JuVi Cremona,89,77,1,0.747454,0.252546,0.247454,1,italy_serie_a2,1,finished
2025-01-11,Sebastiani Rieti,Urania Milano,56,66,0,0.594805,0.405195,0.094805,0,italy_serie_a2,1,finished
2025-01-05,Brindisi,Libertas Livorno,80,75,1,0.68,0.32,0.18,1,italy_serie_a2,1,finished
2025-01-05,Cantu,Nardo,69,60,1,0.880546,0.119454,0.380546,1,italy_serie_a2,1,finished
2025-01-05,Cividale,Pesaro,97,86,1,0.657767,0.342233,0.157767,1,italy_serie_a2,1,finished
2025-01-05,Forli,Sebastiani Rieti,64,65,0,0.655257,0.344743,0.155257,0,italy_serie_a2,1,finished
2025-01-05,Fortitudo Bologna,Udine,87,81,1,0.427441,0.572559,0.072559,0,italy_serie_a2,1,finished
2025-01-05,JuVi Cremona,Rimini,70,87,0,0.348894,0.651106,0.151106,1,italy_serie_a2,1,finished
2025-01-05,Orzinuovi,Avellino Basket,81,84,0,0.60567,0.39433,0.10567,0,italy_serie_a2,1,finished
2025-01-05,Verona,Assigeco Piacenza,78,70,1,0.798261,0.201739,0.298261,1,italy_serie_a2,1,finished
2025-01-05,Vigevano,Basket Torino,82,74,1,0.536193,0.463807,0.036193,1,italy_serie_a2,1,finished
2024-12-29,Avellino Basket,JuVi Cremona,75,79,0,0.730361,0.269639,0.230361,0,italy_serie_a2,1,finished
2024-12-29,Basket Torino,Cividale,65,74,0,0.522911,0.477089,0.022911,0,italy_serie_a2,1,finished
2024-12-29,Brindisi,Verona,58,69,0,0.545455,0.454545,0.045455,0,italy_serie_a2,1,finished
2024-12-29,Libertas Livorno,Urania Milano,86,68,1,0.405195,0.594805,0.094805,0,italy_serie_a2,1,finished
2024-12-29,Nardo,Forli,75,84,0,0.337349,0.662651,0.162651,1,italy_serie_a2,1,finished
2024-12-29,Pesaro,Fortitudo Bologna,82,61,1,0.505405,0.494595,0.005405,1,italy_serie_a2,1,finished
2024-12-29,Rimini,Sebastiani Rieti,91,96,0,0.691954,0.308046,0.191954,0,italy_serie_a2,1,finished
2024-12-29,Cento,Vigevano,64,79,0,0.677647,0.322353,0.177647,0,italy_serie_a2,1,finished
2024-12-29,Udine,Orzinuovi,82,65,1,0.77757,0.22243,0.27757,1,italy_serie_a2,1,finished
2024-12-28,Assigeco Piacenza,Cantu,77,82,0,0.22037,0.77963,0.27963,1,italy_serie_a2,1,finished
2024-12-22,Basket Torino,Avellino Basket,88,89,0,0.616751,0.383249,0.116751,0,italy_serie_a2,1,finished
2024-12-22,Cantu,Udine,74,83,0,0.715536,0.284464,0.215536,0,italy_serie_a2,1,finished
2024-12-22,Forli,Vigevano,93,91,1,0.799655,0.200345,0.299655,1,italy_serie_a2,1,finished
2024-12-22,Fortitudo Bologna,Brindisi,77,65,1,0.693364,0.306636,0.193364,1,italy_serie_a2,1,finished
